agaten	must be the case; unenthusiastic	particle (perhaps two different particles);  agaten aghuliighaqluni igleghtaquq ‘he must be stopping once in a while as he travels’; qeghalguteyeng ataasiq agaten ayuqaqaa ‘they aren’t very enthusiastic about one of their fellow workers’; Ataasit agaten amaallgaat esghaqaghaqanka, pamakaghtat. ‘I’d see an occasional wolfskin [ruff] which must have come from Siberia.’ (SIVUQ. NANGAGH. 1:114)	агатын	
agatu	type of kelp (Agarum cribrosum)		агату	
agenriqe-	to think carefully about something	agenriquq ‘he thought carefully’; agenriqaqulluku pegnem ayveq qaakaghput ‘after we thought carefully about it we finally pulled the walrus out’	агынриқы-	
agepsugh- 	to be smoky	agepsughtuq ‘it is smoky’ / agepsughtaa ‘it is getting smoky’	агыпсюӷ-	
agepsuq	smoke; steam	agepsughtuuq ‘there's a lot of smoke’; agepsughtaaghtuq ‘it has smoke coming out of it’	агыпсюқ	
agesngughte-	to kill instantly (especally by hitting on bridge of nose); to knock out (?)	agesngughtaa ‘he killed it instantly’/ ayveq agesngughlluku tuqutaa ‘he killed the walrus instantly (by hitting it on the bridge of the nose)’	агысңьуҳты-	
agesta	sh-sh; hush!	Chukotkan (R); particle	агыста	
agghi	conference		агӷи	
agghi-	to confer; to decide	agghiiq ‘he decided’/ agghiit ‘they are conferring, deciding on something’; agghitkaa ‘he decided concerning it, figured it out’; agghiiq igleghhnaluni ‘he decided to go’	агӷи-	
agghista	commander		агӷиста	
agghiyugniqe-	to be spoiled; to be obstinate	cf. agghi; mekelghiighhaq agghiyugniquq ghhuuteghngaatni wata an’gighnaluni ‘the little boy tried to have his way and stay outdoors even though it was cold’	агӷиюгниқы-	
agha	amulet; medicine; aspirin		аӷа	
aghaligh-	to treat with medicine; to medicate; to put on an amulet	aghalightuq ‘he took medicine or put on an amulet’; aghalighaa ‘he gave her medicine or put an amulet on her’/	аӷалиӷ-	
aghallegtaq	doctor		аӷальыхтақ	
aghanghuuraq	amulet attached on to belt or clothing;  medicinal plant sewn on to animal skin and attached to one’s belt	Chukotkan (R)	аӷанӷӯрақ	
aghavaghllak	clear weather		аӷаваҳльяк	
aghavraq	Alaska poppy (Papaver alaskanum)		аӷаврақ	
aghelqute-	to move a little (of something heavy and/or tight); to budge	aghelqutuq ‘it moved a little, it budged’; aghelqutaa ‘he moved it a little, he budged it’/	аӷыльқуты-	
aghenqigneq	right-hand side	aghenqigneghmun ‘to the right’	аӷынқигнық	
aghevestaaghaq*	soft thing; person who is weak-willed and easily influenced	qenu meghmelnguq aghevestaaghhaaguq ‘the new ice in the ocean is soft’	аӷывыстāҳақ	
aghevestaaq	soft thing; person who is weak-willed and easily influenced	anigu qaga aghevestaapiguuq ifkanghhaaluni ‘the newly fallen snow out there is very soft’; aghevestaaq ugharra piyullginnapigtuq ‘the soft marsh is hard to walk on’	аӷывыстāқ	
aghhmagte-	to take all; to use all	aghhmagtaa ‘he took or used all of it’ /	аҳмьахты-	
aghhmeghneq	firmness; sturdiness	aghhmeghneqegtaq ‘a sturdy skin or piece of clothing’	аҳмьыӷнық	
aghhunneghagu	every day	particle (actually inflected form); literally, ‘whenever day comes upon it’;  = eghhunneghagu	аҳуньыӷагу	
aghhutanga tamaghhaan	every day	literally, ‘its becoming day, every one’; Aghhutanga tamaghhaan takwaaqiit. ‘Every day they would check it.’ (PIYAA. 14)	аҳутаңа тамахāн	
aghhutkun	at dawn	adverbial particle; aghhutkun esla naavuq ‘the weather got bad at dawn’	аҳуткун	
aghi-	to be wet	aghiiq or aghii ‘it got wet’ / cf. aghilluk	аӷи-	
aghiknaq	“prickly” sculpin	exact species undetermined	аӷикньақ	
aghilluk	skin mitten; glove	Chukotkan; cf. aghi-	аӷильюк	
aghinaq	moisture outdoors; wet weather		аӷинақ	
aghinghwaaq	small bag of sealskin holding certain articles used to try to ensure good whale hunting		аӷинӷӱāқ	
aghinqagh-	to wet	Chukotkan (V&E)	аӷинқаӷ-	yfvfxbdfn
aghipa	wetness; moisture		аӷипа	
aghipate-	to be wet; to be raw	aghipatuq ‘it is wet’, ‘it is raw’ /	аӷипаты-	
aghipsaate-	to be partly wet; to be partially raw	aghipsaalnguq ‘partially wet or raw thing’	аӷипся̄ты-	
aghisigh-	to soak	aghisightuq ‘it is being soaked or he is letting himself get wet’; aghisighaa ‘he is soaking it’ /	аӷисиӷ-	
aghitqe-	to get very wet	aghitquq ‘he or it got very wet’; aghitqaa ‘he got it very wet’ /	аӷитқы-	
aghiva-	to quarrel (of women); to bawl out (by women)	aghivaaq ‘she is quarreling with someone, bawling out someone’; aghivaa ‘she is quarreling with her’ / aghivatuk ‘they (two women) are quarreling’	аӷива-	
aghliigh-	overwhelmed	emotional root; aghliighyugtuq ‘he feels overwhelmed by the tasks facing him’; aghliighyukaa ‘he feels overwhelmed by it’; aghliighnaghtuq ‘it is overwhelming’	аӷлӣӷ-	
aghmig-	to wash one's face	aghmigtuq ‘he washed his (own) face’; aghmigaa ‘he washed his (another's) face’ /	аӷмиг-	
aghmigusiq	washcloth; face soap; washbasin	used in the dual, aghmigusik, for one washbasin	аӷмигусиқ	
aghnaaghte-	to have one's first menses		аӷнāҳты-	
aghnaaneq	female bird, fish, or seal or other animal; state of being female		аӷнāнық	
aghnaasiq	effeminate man; homosexual male	Kiyaghneghem Ataneghpagullghani nekaghqiitut: … allaniighet, aghnaasit, … ‘In God’s Kingdom there is no room for: … adulterers, the effeminate , …’ (1 Corinthians 6.9)	аӷнāсиқ	
aghnagan	hurry up	particle; aghnagan uyuq emta ‘hurry up you, knowing how you are’	аӷнаган	
aghnagh-	to wear a dress	aghnaghluni ‘wearing a dress’; direct verbalization of aghnaq ‘woman’	аӷнаӷ-	
Aghnaghaak	Aghnak River on St. Lawrence Is.	see Map 4 in Appendices	Аӷнаӷāк	
aghnaghaghhaq*	little girl		аӷнаӷаҳақ	ltdjxrf
Aghnaghaghyaget	Pleides constellation	literally, ‘group of girls’	Аӷнаӷаӷьягыт	
aghnaghaq*	girl		аӷнаӷақ	
aghnaghniite-	to be ugly (a girl)		аӷнаӷниты-	ytrhfcbdfz (;tyobyf. ltdeirf)
aghnaghpallaghte-	to become an older woman		аӷнаҳпальяҳты-	
aghnaghpallaghtekaq	older woman		аӷнаҳпальяҳтыкақ	
aghnaghqaq	wife-to-be; female to be included in a group; dress material		аӷнаҳқақ	
aghnaghuq	edible seashore life resembling a mouse in appearance (Boltenia ovifera); “sea onion”	cf. aghnaq	аӷнаӷуқ	
aghnalgun	mother's sister's child; parallel cousin on mother's side		аӷналгун	
aghnalqwaaq	old woman		аӷнальқӱāқ	
aghnalqwaavregaq	old senile woman	Chukotkan (V&E)	аӷнальқӱāврыгақ	lhz[kfz cnfhe[f
aghnangllagh-	to make a dress; to ask to marry (of an older man asking a woman on behalf of a younger man)	Aghnaghaat igaghvigmi aghnangllaatut. ‘The girls made dresses in school.’ (SLI JR. DICT. 11); Yuuk aghnangllaghiiq ighneghminun. ‘The man asked that a certain girl should be the wife for his son.’ (SLI JR. DICT. 11)	аӷнаңльяӷ-	
aghnapari	older girl; young woman	Chukotkan (R)	аӷнапари	
aghnapesqighte-	to sit (in woman’s traditional style)	sitting by bending one leg resting it on the floor while the other leg is also bent but upright with the foot flat on the floor; aghnapesqighlluteng aghnat avegtughaqut neghuunneghmeggmi ‘sitting woman-style the women are cutting food at meal time’	аӷнапысқиҳты-	
aghnaq	woman; female human; dress (when used in dual)		аӷнақ	
aghnaqe-	to be proud in a way appropriate for a woman	aghnaquq ‘she is proud’/	аӷнақы-	
aghnaqemsighte-	to sit (in woman’s traditional style)	sitting by bending one leg resting it on the floor while the other leg is also bent but upright with the foot flat on the floor	аӷнақымсиҳты-	
aghnasalek	female walrus; cow walrus		аӷнасялык	
aghnasiq	“sea cabbage”	Chukotkan (R); exact identification undetermined	аӷнасиқ	
aghneghet	dawn; dusk; twilight	Chukotkan (R)	аӷныӷыт	
aghneghiinaghqun	daily	particle	аӷныӷӣнаҳқун	
aghneghmi	today; during the daytime	particle	аӷныӷми	
aghneghniimna	the one from earlier today		аӷныӷнӣмна	
aghneghtaq	the one from earlier today	nagu yuuk aghneghtaq? ‘where is the man from earlier today’	аӷныҳтақ	
aghneghte-	to spend the day	Sivuqaaneng piiwaaluni Sivungami aghneghsimalghii ‘when he was going back home to Gambell from Northeast Cape, he spent the day at Savoonga’	аӷныҳты-	
aghneghtughte-	for the days to get longer		аӷныҳтуҳты-	
aghneghtuumaan	during the day as well	essentially a particle	аӷныҳтӯмāн	lytv b yjxm/
aghneq	day; today (as a particle)	aghneqaghaq ‘earlier today’; Sivuliq aghneq ‘Sunday’; Allgha aghneq ‘Monday’; Pingayaa aghneq ‘Tuesday’; Estamaa aghneq ‘Wednesday’; Tallimaa aghneq ‘Thursday’; Aghvillgha aghneq ‘Friday’; Maaghraghvinlek aghneq ‘Saturday’; Aghnaghaq una qepghaghpenani quunpeng naghaaghllak tamaghhaan aghneq. Aghneq iingunaan qepghanemni, qenwat meghnughaqunga. ‘This girl plays without working every day. When I work all day, I am tired.’ (UNGAZ. UNGIP. 68)	аӷнық	
Aghneq	site in Chukotka	see Map 2 in Appendices	Аӷнық	
aghnequn	this afternoon; later today	particle	аӷнықун	
aghneqwaaqun	a little later today	particle	аӷнықӱāқун	
aghni-	to spend one or more days; to stay an extra day while travelling (usually, in order to rest)	qikmini meghnaalisqelluki aghniiq ‘he stayed an extra day to let his dogs rest’	аӷни-	
aghpenghhayaaghek 	billowy bloomers; woman's underpants		аҳпынҳая̄ӷык	
aghpu-		root; > aghpugte-, aghpuuk, aghpumla, aghpuneq, aghpunghhaak	аҳпу-	
aghpugpaghlleq	small blister	< aghpu-?-ghpak-lleq	аҳпухпаҳльық	
aghpugte-	to rise (of dough  or the like); to swell	Chukotkan (R, V&E) 	аҳпухты-	gjlybvfnmcz øj ntcntπ
aghpumla	deep, soft, powdery snow		аҳпумля	
aghpumla-	to go through deep snow	aghpumlaaq ‘he went through deep snow’	аҳпумля-	
aghpuneq	gas in stomach or intestines	aghpuniqunga ‘I am now troubled by gas in my stomach or intestines’ 	аҳпунық	
aghpuneqrak	bubble	eslallugmi mesagmi allgeghumaaq uglalghii aghpuneqrak ‘a lot of bubbles  formed in the puddle during the rain’	аҳпунықшак	
aghpunghhaak	billowy bloomers; woman's underpants		аҳпунҳāк	
Aghpuuget	a particular clan	singular is Aghpuuk	Аҳпӯгыт	
aghpuugsaasiq	baking powder; leavening agent		аҳпӯхся̄сиқ	
aghpuuk	foam		аҳпӯк	
aghpuulleq	blister	Chukotkan (R)	аҳпӯльық	
aghqaraataq	noose	Chukotkan (R)	аҳқарāтақ	
aghqe-1	to make an offering of food for the deceased	cf. eghqwaagh-	аҳқы-1	
aghqe-2 		root; > aghqelli-, aghqelngestaq, aghqestaaq, aghqitaghaq	аҳқы-2	
aghqefik	place for making food offerings to the deceased (traditionally); altar		аҳқыфик	
aghqelengestaq1	primer for bullet		аҳқылыңыстақ1	
aghqelengestaq2	shallow water (or anything else)		аҳқылыңыстақ2	
aghqella	seine		аҳқылья	
aghqella-	to fish with seine	Kiiwegni aghqellaakut. ‘We seined at the river.’ (SLI JR. DICT. 15)	аҳқылья-	
aghqelli-	to lower; to make lower; to become shallow	aghqelliiq ‘it is becoming lower, getting shallow’; aghqellii ‘he is lowering it, making it lower’ / aghqellii aghvighyaghaq ‘he made the crossing ramp lower’; naayvaq aghqelliighaghtuq ‘the lake is becoming shallow’	аҳқыльи-	
aghqeme-	to crumble; to shatter; to become envious	aghqemuq ‘it shattered’ / aghqemtaa ‘he shattered it’; qayuusiq ifkaghlluku aghqemsimaa ‘by dropping the cup he made it shatter’;  aghqemuq anengani ullgitangyan‘ he became envious when his older brother got a snowmachine’	аҳқымы-	
aghqengwaagh-	to make a sacrifice	Chukotkan (R)	аҳқыңӱāӷ-	ghbyjcbnm d ;thnde xnj-k>
aghqestaaghhaq*	shoal; low thing		аҳқыстāҳақ	
aghqestaalleq	shoal; low thing	Chukotkan (R, V&E)	аҳқыстāльық	vtkm
aghqetghagh-	to crust over (of snow); to travel on crusted snow; to freeze over (of surface of snow)	Ighivgaqun aghqetghaqagu igleghllequnga. ‘I’ll leave when the snow crusts over tonight.’ (SLI JR. DICT. 15)	аҳқытҳаӷ-	
aghqetghaq	refrozen ground in spring; frozen crust on snow	caused by low termperatures at night after a warm day	аҳқытҳақ	
aghqiikw	squeak or crunch of snow or pebbles under the feet	aghqiikw qiinghaghsaqegka qikmiiftuq ‘I looked out to check on the crunching noise and it turned out to be a dog’	аҳқӣӱк	crhbg. [hecn cytuf. ufkmrb gjl yjufvb
aghqiiwhtagh-	to make a crunching sound	aghqiiwhtaghtuq ‘he made a crunching sound’	аҳқӣӱхтаӷ-	
Aghqitaghangha	southern part of Troutman Lake which is next to Gambell	literally ‘the shallow area’; see Map 7 in Appendices	Аҳқитаӷанӷа	
aghqitaghaq	shallow water		аҳқитаӷақ	
aghqulluk	northern fulmar (Fulmarus glacialis)		аҳқульюк	
aghqunqaq	crest along mountainside; small depression; hole; curve		аҳқунқақ	
aghqutite-	to make sacrifices	Chukotkan (R)	аҳқутиты-	
aghquugte-	to be pale from illness	cf. aghsugh-	аҳқӯхты-	
aghquutke-	to cause disaster or hardship	ulevelleghmeng aghquutkaqii yuget aangelghiimeng ikfiqmeng ‘the flood is causing the people hardship’ (?)	аҳқуткы-	
aghquvlug-	to make a depressionor dent; to hollow out		аҳқувлуг-	
aghquvluk	depression; hollow; dent	qulmesiin aghquvlukegtepigtuq ‘the cooking pot has a big dent’	аҳқувлук	
aghsaakun	cleanly	particle	аҳся̄кун	
aghsaan	excessively; overly; too much; not very much	particle; ugket taghyulipalghiim aghsaan taghyughnitkayuguut ‘when you put too much salt in cooked meat it tastes overly salty’; aghsaan tuuneghllagpenanga ‘don't give me too much’; aghsaan mekestaapiwaa ‘how small it is!’; movie aghsaan ayuqeftuq ‘the movie wasn’t very good’	аҳся̄н	
aghsagh-		root > aghsaghte-, aghsaghmete-, aghsaan	аҳсяӷ-	
aghsaghmete-	to be good weather; to favor; to pay particular attention (good or bad) toward (him)	aghsaghmetuq ‘it (the weather is good)’; aghsaghmetaa ‘he favors him’ / 	аҳсяӷмыты-	
aghsaghtaghwaagh-	to give up or quit from malice or out of vexation	Chukotkan (R); questioned	аҳсяҳтаӷӱāӷ-	cj pkf. c ljcfls jncnegbnmcz. øgthty>π vf[yenm herjq
aghsaghte-	to overdo; to behave in an excessive way; to annoy	yugem aghsaghtawaaghyaqminigu ilani amyughaaghmeng, elngaatall qinuyugtekaa ‘when the man teased his friend too much that friend was greatly annoyed’	аҳсяҳты-	
aghsi	thong holding shank (giimaq) to harpoon shaft	= aaghsi	аҳси	
aghsug-	to put (a baby) down to sleep	aghsugaa ‘he put it (baby) down to sleep’ / aghsugiiq he put a baby down to sleep’; Taghnughhaqa aghsugaqa qavaghyan. ‘I lay down my child [in bed] when she went to sleep.’ (SLI JR. DICT. 16)	аҳсюг-	
aghsugh-	to be or become pale; to be or become bleached	aghsughtuq ‘he or it became pale’ / aghsughtaa ‘he bleached it’; cf aghquugte-	аҳсюӷ-	
